some_id,name,alternative_names,latitude,longitude,iso_alpha_2,region_id,population
t,,,,,,,
4992940,Flat Rock,"Flat Rock,Flat Rok,Smooth Rock,flat rwk,Флат Рок,فلات روك,فلت‌راک، میشیگان,فلیٹ راک، مشی گن",42.09643,-83.29187,US,MI,9914
4992982,Flint,"FNT,Flint,Siti of Flint,flynt,flynt  myshygan,fu lin te,furinto,peullinteu,plynt,Сити оф Флинт,Флинт,Флінт,פלינט,فلنٹ، مشی گن,فلينت,فلینت، میشیگان,フリント,弗林特,플린트",43.01253,-83.68746,US,MI,98310
4993022,Flushing,,43.06308,-83.85107,US,MI,8086
4993125,Forest Hills,,42.95947,-85.48975,US,MI,25867
4993321,Frankenmuth,"Frankenmut,Siti of Frankenmus,frankmwnth  myshygan,frankynmwth,Сити оф Франкенмус,Франкенмут,فرانكينموث,فرانکمونث، میشیگان,فرینکن مٹھ، مشی گن",43.33169,-83.73802,US,MI,5025
4993369,Fraser,,42.5392,-82.94937,US,MI,14636
4993402,Freeland,,43.52503,-84.12276,US,MI,6969
4993659,Garden City,"Garden Siti,gardn syty  myshygan,ghardn syty,Гарден Сити,غاردن سيتي,گاردن سیتی، میشیگان,گارڈن سٹی، مشی گن",42.32559,-83.33104,US,MI,26920
4994320,Grand Blanc,"Grand Blank,ghrand blank,grndblans  myshygan,Гранд Бланк,غراند بلانك,گرندبلانس، میشیگان,گرینڈ بلانک، مشی گن",42.92753,-83.62995,US,MI,7993
4994325,Grand Haven,"Grand Khehjven,Grand Khejven,ge lan de gang,ghrand hyfn,grndhywn  myshygan,Гранд Хејвен,Гранд Хэйвен,غراند هيفن,گرندهیون، میشیگان,گرینڈ ہیون، مشی گن,格蘭德港",43.06307,-86.22839,US,MI,11062
4994344,Grand Ledge,,42.75337,-84.74638,US,MI,7791
4994358,Grand Rapids,"GRR,Gorad Grand-Rapids,Grand Rapids,Grand Rapidsas,Grand-Rapids,Grend-Repids,da ji liu cheng,geulaendeulaepijeu,gramda repidsa,grndrpydz  myshygan,gurandorapizzu,Горад Гранд-Рапідс,Гранд Рапидс,Гранд-Рапидс,Гренд-Репідс,גרנד ראפידס,گرندرپیدز، میشیگان,ग्रँड रॅपिड्स,ᒥᓯ ᐹᐗᔅᑎᒃ,グランドラピッズ,大急流城,그랜드래피즈",42.96336,-85.66809,US,MI,195097
4994391,Grandville,,42.90975,-85.76309,US,MI,15953
4994763,Greenville,"Grinvill,Гринвилл",43.17753,-85.2528,US,MI,8444
4994851,Grosse Ile,,42.12921,-83.14437,US,MI,11361
4994862,Grosse Pointe,"Grosse Point,Grosse Pointe,Grossepointe,Grosspoint,Grous Pojnt,ghrws bwynt,Гроус Појнт,غروس بوينت",42.38615,-82.91186,US,MI,5232
4994864,Grosse Pointe Farms,"Gross Pojnte Farms,Grous Pojnt Farms,ghrws bwynt farmz,Гросс Пойнте Фармс,Гроус Појнт Фармс,غروس بوينت فارمز,گراس‌پوینت‌فارمز، میشیگان",42.4092,-82.89186,US,MI,9232
4994868,Grosse Pointe Park,"Gross Pojnte Park,Grous Pojnt Park,ghrws bwynt bark,Гросс Пойнте Парк,Гроус Појнт Парк,غروس بوينت بارك,گراس‌پوینت، میشیگان",42.37587,-82.93742,US,MI,11220
4994871,Grosse Pointe Woods,,42.44365,-82.90686,US,MI,15762
4995197,Hamtramck,"Gemtremk,Khamtramik,haimatraimaka,hamtramyk,hematramika,Гемтремк,Хамтрамик,هامتراميك,ہیمٹرامک، مشی گن,হেমট্রামিক,ਹੈਮਟ੍ਰੈਮਕ",42.39282,-83.04964,US,MI,22002
4995368,Harper Woods,"Kharper Vuds,harbr wwdz,harprwwdz  myshygan,Харпер Вудс,هاربر وودز,هارپروودز، میشیگان",42.43309,-82.92408,US,MI,13836
4995514,Haslett,,42.74698,-84.40108,US,MI,19220
4995520,Hastings,"Hasting,Hastings,Khastings,Khejstings,hastynghz,hstyngz  myshygan,Хастингс,Хейстингс,Хејстингс,هاستينغز,هستینگز، میشیگان",42.64587,-85.29084,US,MI,7284
4995664,Hazel Park,,42.46254,-83.10409,US,MI,16597
4996017,Highland Park,"Gajlend-Park,Khajland Park,Khajlend Park,Khajlend-Park,haillaendeupakeu,hayland bark,haylndpark  myshygan,Гайленд-Парк,Хайленд Парк,Хайленд-Парк,Хајланд Парк,هايلاند بارك,هایلندپارک، میشیگان,하일랜드파크",42.40559,-83.09687,US,MI,10949
4996107,Hillsdale,,41.92005,-84.63051,US,MI,8163
4996248,Holland,"Gollandija,HLM,Holland,Kholand,Kholland,Misi-pawastik,Misi-páwastik,hlnd  myshygan,hollaendeu,hwland,Голландия,Холанд,Холланд,هلند، میشیگان,هولاند,ہالینڈ، مشی گن,홀랜드",42.78752,-86.10893,US,MI,33742
4996274,Holly,,42.79197,-83.62773,US,MI,6169
4996306,Holt,,42.64059,-84.51525,US,MI,23973
4996572,Houghton,"Khauton,Khoton,Khoutun,hatn  myshygan,hwtwn,Хаутон,Хотон,Хоутън,هاتن، میشیگان,هوتون",47.12187,-88.56901,US,MI,7970
4996655,Howell,,42.60726,-83.9294,US,MI,9521
4996736,Hudsonville,"Khadsonvil,Khadsonvill,hadswnwyl  myshygan,hdswnfyl,heodeuseunbil,Хадсонвил,Хадсонвилл,هادسونویل، میشیگان,هدسونفيل,허드슨빌",42.87086,-85.86504,US,MI,7324
4996832,Huntington Woods,,42.48059,-83.16687,US,MI,6340
4997191,Ionia,"Ajonija,Ionia,Ionia Centre,Lonia,aywnya,aywnya  myshygan,Айония,Ајонија,Лониа,آیونیا، میشیگان,إيونيا",42.98725,-85.07112,US,MI,11372
4997232,Iron Mountain,IMT,45.82023,-88.06596,US,MI,7504
4997238,Iron River,"Ajron Riveh,Ajron River,ayrwn ryfr,Айрон Ривэ,Ајрон Ривер,آیرون‌ریور، میشیگان,أيرون ريفر",46.09273,-88.64235,US,MI,2904
4997249,Ironwood,"Ajron Vud,Ajronvud,IWD,Ironwood,Maananoonsing,ayrwnwwd,Айрон Вуд,Ајронвуд,آیرون‌وود، میشیگان,أيرونوود",46.45467,-90.17101,US,MI,5002
4997281,Ishpeming,"Ishpeming,ashbymyngh,ayshpmyng  myshygan,Ишпеминг,إشبيمينغ,ایشپمینگ، میشیگان",46.48855,-87.66764,US,MI,6483
4997384,Jackson,"Dzekson,Dzhehkson,Dzhekson,JXN,Jackson,Jacksonburg,Jacksonopolis,jakswn,jakuson,jkswn  myshygan,jyksn  mshy gn,Џексон,Джексон,Джэксон,جاكسون,جکسون، میشیگان,جیکسن، مشی گن,ジャクソン",42.24587,-84.40135,US,MI,33133
4997500,Jenison,,42.90725,-85.79198,US,MI,16538
4997787,Kalamazoo,"AZO,Bronson,Kalamazoo,Kalamazu,Kalamazū,ka la ma zu,kaelleomeoju,kalamazw,kalamazw  mshy gn,kalamzw  myshygan,karamazu,Каламазу,קאלאמאזו,كالامازو,کالامازو، مشی گن,کالامزو، میشیگان,カラマズー,卡拉马祖,캘러머주",42.29171,-85.58723,US,MI,76041
4998018,Kentwood,"Kentvud,kenteuudeu,kntwwd  myshygan,kyntwwd,Кентвуд,كينتوود,کنتوود، میشیگان,کینٹووڈ، مشی گن,켄트우드",42.86947,-85.64475,US,MI,51357
4998189,Kingsford,"Kingsford,kynghzfwrd,kyngzfwrd  myshygan,Кингсфорд,كينغزفورد,کینگزفورد، میشیگان",45.79496,-88.07207,US,MI,5069
4998543,Lake Fenton,,42.84614,-83.70773,US,MI,5559
4998769,Lambertville,,41.76588,-83.62799,US,MI,9953
4998830,Lansing,"Gorad Lansing,LAN,Lansin'nk,Lansing,Lansinga,Lansingas,Lansings,Lehnsing,Lensing,laensing,lan xin,lancin,lansin,lansina,lansinga,lansng,lansng  mshy gn,lansngh,lnsyng,lnsyng  myshygan,lyansinga,ranshingu,Λάνσινγκ,Горад Лансінг,Лансинг,Ленсинг,Лэнсинг,Լանսինգ,לאנסינג,لانسنغ,لانسنگ,لانسنگ، مشی گن,لنسینگ,لنسینگ، میشیگان,लान्सिंग,लान्सिङ,लान्सिङ्,ल्यान्सिंग,லான்சிங்,ランシング,兰辛,蘭辛,랜싱",42.73253,-84.55553,US,MI,115056
4998842,Lapeer,"Lapir,labyr,lapyr  mshy gn,lpyr  myshygan,Лапир,لابير,لاپیر، مشی گن,لپیر، میشیگان",43.05142,-83.31883,US,MI,8790
4999311,Lincoln Park,"Linkol'n Park Michigan,Linkoln Park,lnkn park  mshy gn,lynkwln bark,Линколн Парк,Линкольн Парк Мичиган,لنکن پارک، مشی گن,لينكولن بارك,لینکون‌پارک، میشیگان",42.25059,-83.17854,US,MI,37012
4999837,Livonia,"Livonia,Livonija,libonia,lyfwnya,lywwnya  mshy gn,lywwnya  myshygan,Ливониа,Ливония,Ливонија,ليفونيا,لیوونیا، مشی گن,لیوونیا، میشیگان,리보니아",42.36837,-83.35271,US,MI,94635
5000306,Ludington,"LDM,Ladington,Ljudington,la ding dun,lwdynghtwn,lwdyngtwn  myshygan,Ладингтон,Людингтон,لودينغتون,لودینگتون، میشیگان,拉丁頓",43.95528,-86.45258,US,MI,8058
5000500,Madison Heights,"Medison Khajts,Mehdison Khehjts,madyswn hayts,Медисон Хајтс,Мэдисон Хэйтс,ماديسون هايتس,مدیسون‌هایتس، میشیگان,میڈیسون ہائٹس، مشی گن",42.48587,-83.1052,US,MI,30198
5000611,Manistee,"MBL,Manisti,ma ni si di,manysty,mnysty  myshygan,Манисти,مانيستي,منیستی، میشیگان,马尼斯蒂",44.24445,-86.32425,US,MI,6084
5000947,Marquette,"MQT,Marguehtt,Market,Markett,Marquette,makes,maketto,markyt,markywt  myshygan,Маргуэтт,Маркет,Маркетт,ماركيت,مارکیوت، میشیگان,マーケット,마켓",46.54354,-87.39542,US,MI,21297
5000996,Marshall,"Marshal,Marshall,marshal,marshal  myshygan,marshl  mshy gn,Маршал,Маршалл,مارشال,مارشال، میشیگان,مارشل، مشی گن",42.27226,-84.96331,US,MI,7045
5001084,Marysville,"Mehrisvill,Merizvil,ma li si wei er,marysfyl,melijeubil,mryzwyl  myshygan,myryzwyl  mshy gn,Меризвил,Мэрисвилл,ماريسفيل,مریزویل، میشیگان,میریزویل، مشی گن,马里斯维尔,메리즈빌",42.91253,-82.48686,US,MI,9757
5001093,Mason,"Mejson,Мейсон",42.5792,-84.44358,US,MI,8427
5001634,Melvindale,,42.28254,-83.1752,US,MI,10404
5001669,Menominee,"MNM,Mehnomini,Menominee,Menomini,Menomonee,mnmwny  myshygan,mynwmyny,Меномини,Мэномини,منمونی، میشیگان,مينوميني",45.10776,-87.61427,US,MI,8382
5001929,Midland,"Midland,mydland,mydlnd  myshygan,Мидланд,ميدلاند,مڈلینڈ، مشی گن,میدلند، میشیگان",43.61558,-84.24721,US,MI,42200
5001962,Milan,"Farmers,Majlan,Milan,Tolaneville,mylan,mylan  myshygan,Мајлан,Милан,ميلان,میلان، میشیگان",42.08532,-83.68244,US,MI,5983
5001972,Milford,"Milford,Милфорд",42.59364,-83.59939,US,MI,6472
5002344,Monroe,"Monro,Monroe,Monroj,River Raisin Settlement,meonlo,mwnrw,mwnrw  myshygan,Монро,Монрой,مونرو,مونرو، میشیگان,먼로",41.91643,-83.39771,US,MI,20092
5002656,Mount Clemens,"MTC,Maunt Klehmens,Maunt Klemens,Mt. Clemens,mawnt klymns,Маунт Клеменс,Маунт Клэменс,ماونت كليمنس,مونت‌کلمنز، میشیگان",42.59726,-82.87798,US,MI,16400
5002714,Mount Pleasant,"MOP,Maunt Plezant,Maunt Plisant,Maunt-Plezant,mawnt blyzant,Маунт Плезант,Маунт Плисант,Маунт-Плезант,ماونت بليزانت,مونت‌پلیزانت، میشیگان",43.59781,-84.76751,US,MI,26060
5003132,Muskegon,"MKG,Maskegon,Maskigon,maskgwn  myshygan,meoseukigeon,mskyghwn,mskygn  mshy gn,Маскегон,Маскигон,ماسکگون، میشیگان,مسكيغون,مسکیگن، مشی گن,머스키건",43.23418,-86.24839,US,MI,38401
5003140,Muskegon Heights,,43.20113,-86.23895,US,MI,10796
5003369,New Baltimore,,42.68114,-82.73686,US,MI,12354
5003384,New Haven,,43.09364,-84.15331,US,MI,5123
5003514,Niles,"NLE,Najls,Niles,nylz,nylz  myshygan,Найлс,Најлс,نيلز,نیلز، میشیگان",41.82977,-86.25418,US,MI,11333
5003952,Northview,,43.04558,-85.60059,US,MI,14541
5003956,Northville,"Nortvil,nwrthfyl,nwrthwyl  myshygan,Нортвил,نارتھویل، مشی گن,نورثفيل,نورثویل، میشیگان",42.43115,-83.48327,US,MI,6010
5004005,Norton Shores,"Norton Shorehs,Norton Shors,Nortun Shors,nwrtwn shwrz,swahl nwrtwn  myshygan,Нортон Шорс,Нортон Шорэс,Нортън Шорс,سواحل نورتون، میشیگان,نورتون شورز",43.1689,-86.26395,US,MI,24208
5004062,Novi,"Novaj,Novi,Novyj,nobai,nwfy,nwwy  myshygan,nwy  mshy gn,Новај,Нови,Новый,نوفي,نووی، میشیگان,نوی، مشی گن,ノバイ,노바이",42.48059,-83.47549,US,MI,58723
5004188,Oak Park,"Oak Park,Ouk Park,Ouk-Park,awk bark,awk park  mshy gn,Оак Парк,Оук Парк,Оук-Парк,أوك بارك,اوک پارک، مشی گن,اوک‌پارک، میشیگان",42.45948,-83.18271,US,MI,29752
5004359,Okemos,,42.72226,-84.42747,US,MI,21369
5004792,Owosso,"Ovoso,Ovosso,awsw,awsw  myshygan,Овосо,Овоссо,أوسو,اوسو، میشیگان",42.9978,-84.17664,US,MI,14699
5005484,Petoskey,"Gorad Petoski,Pehtoskej,Petoski,bytwsky,pei tuo si ji,ptwsky  myshygan,Горад Петоскі,Петоски,Пэтоскей,بيتوسكي,پتوسکی، میشیگان,佩托斯基",45.37334,-84.95533,US,MI,5719
5006059,Plymouth,"Plimut,Plymouth,Plymouth Corners,blaymwth,playmawt  mshy gn,plymwth  myshygan,Плимут,بلايموث,پلایماؤت، مشی گن,پلیموث، میشیگان",42.37143,-83.47021,US,MI,8905
5006166,Pontiac,"PTK,Pontiac,Pontiak,Pontijak,bwntyak,pang di ya ke,pontiaeg,pontiakku,pwntyak  myshygan,Понтиак,Понтијак,Понтіак,بونتياك,پونتیاک، میشیگان,پونٹیئک، مشی گن,ポンティアック,庞蒂亚克,폰티액",42.63892,-83.29105,US,MI,59917
5006233,Port Huron,"Desmond,PHN,Port Huron,Port Khjuron,Port-Guron,bwrt hwrwn,potohyuron,pwrt harwn  myshygan,Порт Хюрон,Порт Хјурон,Порт-Гурон,بورت هورون,پورت هارون، میشیگان,ポートヒューロン",42.97086,-82.42491,US,MI,29330
5006250,Portage,"Portehjdzh,Portidz,bwrtagh,pwrtyj  myshygan,Портиџ,Портэйдж,بورتاغ,پورتیج، میشیگان,پورٹیج، مشی گن",42.20115,-85.58,US,MI,48177
5006917,Redford,"Redford,Редфорд",42.38337,-83.2966,US,MI,49936
5007141,Richmond,"Richmond,ryshmwnd  myshygan,rytshmwnd,Ричмонд,ريتشموند,ریشموند، میشیگان",42.8092,-82.75576,US,MI,5864
5007247,River Rouge,,42.27337,-83.13437,US,MI,7546
5007323,Riverview,"Rivehvju,Rivervju,ryfrfyw,rywrwyw  myshygan,Ривервју,Ривэвю,ريفرفيو,ریورویو، میشیگان",42.17421,-83.17937,US,MI,12181
5007400,Rochester,"Rochester,rochesuta,rwchstr  myshygan,rwtshstr,Рочестер,روتشستر,روچستر، میشیگان,روچیسٹر، مشی گن,ロチェスター",42.68059,-83.13382,US,MI,12993
5007402,Rochester Hills,,42.65837,-83.14993,US,MI,73424
5007436,Rockford,,43.12003,-85.56003,US,MI,6134
5007531,Romulus,"Romul,Romulus,rwmalws  myshygan,rwmwlws,Ромул,Ромулус,رومالوس، میشیگان,رومولوس",42.22226,-83.3966,US,MI,23417
5007655,Roseville,"Rousvill,Rouzvil,Rozvell,lojeubil,rwzfyl,rwzwyl  mshy gn,rzwyl  myshygan,Розвелл,Роузвил,Роусвилл,رزویل، میشیگان,روزفيل,روزویل، مشی گن,로즈빌",42.49726,-82.93714,US,MI,47637
5007804,Royal Oak,"Rojal Ouk,loyeol-okeu,rayl awk  mshy gn,roiyaruoku,rwyal awk,rwyal awk  myshygan,Ројал Оук,رائل اوک، مشی گن,رويال أوك,رویال اوک، میشیگان,ロイヤルオーク,로열오크",42.48948,-83.14465,US,MI,59008
5007989,Saginaw,"Fort Saginaw,MBS,Saginav,Saginava,Saginaw,Sagino,Saguno,saegino,saghynaw,sagino,sgynw  mshy gn,sgynw  myshygan,Сагинав,Сагино,Сагъно,ساغيناو,سگینؤ، مشی گن,سگینو، میشیگان,サギノー,새기노",43.41947,-83.95081,US,MI,49347
5008278,Saint Johns,"Saint John's,Saint Johns,Saint Johns Village",43.00114,-84.55915,US,MI,7865
5008327,Saint Joseph,"Sent-Dzhozef,Сент-Джозеф",42.10976,-86.48002,US,MI,8365
5008414,Saint Louis,"Sent-Luis,Сент-Луис",43.40836,-84.60667,US,MI,7482
5008768,Saline,"Salin,Sehlajn,salyn,salyn  myshygan,Салин,Сэлайн,سالين,سالین، میشیگان",42.16671,-83.78161,US,MI,9100
5009004,Sault Ste. Marie,"SSM,Saint Marys Falls,Sault Marija,Sault Sainte Marie,Sault Sainte-Marie,Sault Ste. Marie,Sault de Sainte Marie,Su Sent Meri,Su-Sent-Mari,su sheng ma li,suseinteumali,susentomari,swlt sant mary,Саулт Мария,Су Сент Мери,Су-Сент-Мари,سولت سانت ماري,スーセントマリー,蘇聖瑪麗,수세인트마리",46.4953,-84.34532,US,MI,13827
5009586,Shelby,,42.67087,-83.03298,US,MI,74099
5009717,Shields,"Shields,Shields Corners",43.4153,-84.05637,US,MI,6587
5010548,South Lyon,,42.46059,-83.65161,US,MI,11722
5010569,South Monroe,,41.89588,-83.41771,US,MI,6433
5010636,Southfield,"Sautfild,Sousfild,Southfield,sauseupildeu,Саутфилд,Соусфилд,사우스필드",42.47337,-83.22187,US,MI,73156
5010646,Southgate,"Sautgejt,Sousgehjt,sawthghyt,Саутгејт,Соусгэйт,ساؤتھ گیٹ، مشی گن,ساوت‌گیت، میشیگان,ساوثغيت",42.21393,-83.19381,US,MI,29293
5010917,Springfield,,42.32643,-85.23916,US,MI,5192
5010977,Saint Clair,,42.82087,-82.48602,US,MI,5485
5010978,Saint Clair Shores,,42.49698,-82.88881,US,MI,59715
5011148,Sterling Heights,"Sterling Khajts,Sterling-Khajts,Sturling Khajts,astrlyng hayts  myshygan,si te ling hai ci,styrlyngh hayts,sutaringuhaitsu,Стерлинг Хајтс,Стерлинг-Хайтс,Стърлинг Хайтс,استرلینگ هایتس، میشیگان,ستيرلينغ هايتس,سٹرلنگ ہائٹس، مشی گن,スターリングハイツ,斯特靈海茨",42.58031,-83.0302,US,MI,132052
5011428,Sturgis,IRS,41.79922,-85.41915,US,MI,10896
5011701,Swartz Creek,"Svorc Krik,shwartz kryk,swartz kryk  myshygan,Сворц Крик,سوارتز کریک، میشیگان,شوارتز كريك",42.95725,-83.83051,US,MI,5567
5011908,Taylor,"Tehjlor,Tejlor,taylwr,tylwr  myshygan,Тейлор,Тејлор,Тэйлор,تايلور,تیلور، میشیگان,ٹیلر، مشی گن",42.24087,-83.26965,US,MI,61568
5011973,Tecumseh,"Tehkamsekh,Tekamsi,tykwmsyh,Текамси,Тэкамсех,تيكومسيه",42.00393,-83.94494,US,MI,8372
5011989,Temperance,,41.77921,-83.56882,US,MI,8517
5012194,Three Rivers,"Brooklyn,Canada,HAI,Lockport,Moab,New Jersey,Saint Joseph,Three Rivers",41.94394,-85.63249,US,MI,7752
5012495,Traverse City,"TVC,Travehrs Siti,Travers Siti,te la fu si cheng,teulaebeoseusiti,torabasushiti,trafyrs syty,traws syty  myshygan,Траверс Сити,Травэрс Сити,ترافيرس سيتي,تراوس سیتی، میشیگان,トラバースシティ,特拉弗斯城,트래버스시티",44.76306,-85.62063,US,MI,15218
5012521,Trenton,"Sibley,Trenton,te lun dun,teulenteon,trntwn  myshygan,tryntwn,Трентон,ترنتون، میشیگان,ترينتون,ٹرنٹن، مشی گن,特伦顿,트렌턴",42.13949,-83.17826,US,MI,18380
5012639,Troy,"Troj,Troja,Troy,Troy Corners,te luo yi,teuloi,toroi,trwy,trwy  myshygan,Трой,Троя,Трој,تروي,تروی، میشیگان,ٹرائے، مشی گن,トロイ,特洛伊,트로이",42.60559,-83.14993,US,MI,83280
5013924,Walker,"Valkehr,Voker,Walker,Walker Grand Trunk,wakr  myshygan,wwkr,Валкэр,Вокер,واکر، میشیگان,ووكر",43.00141,-85.76809,US,MI,24647
5013961,Walled Lake,,42.53781,-83.48105,US,MI,7110
5014051,Warren,"Gorad Uorehn,Uorren,Uorun,Voren,Vorren,Warren,u~oren,warn  mshy gn,warn  myshygan,waryn,wo lun,woleon,wwrn,Ворен,Воррен,Горад Уорэн,Уоррен,Уорън,וורן,وارن، مشی گن,وارن، میشیگان,وارين,ウォーレン,沃伦,워런",42.49044,-83.01304,US,MI,134056
5014130,Waterford,"Uoterford,Уотерфорд",42.69303,-83.41181,US,MI,75737
5014208,Waverly,,42.7392,-84.62081,US,MI,23925
5014224,Wayne,"Uehjn,Vajn,Vejn,wayn,wayn  myshygan,wyn  mshy gn,Вайн,Вејн,Уэйн,واين,واین، میشیگان,وین، مشی گن",42.28143,-83.38632,US,MI,17081
5014681,Westland,"Vehstland,Vestland,weseuteullaendeu,wstlnd  myshygan,wystland,Вестланд,Вэстланд,وستلند، میشیگان,ويستلاند,ویسٹلینڈ، مشی گن,웨스틀랜드",42.3242,-83.40021,US,MI,82000
5014706,Westwood,,42.30282,-85.63362,US,MI,8653
5014946,Whitmore Lake,,42.4397,-83.7453,US,MI,6423
5015351,Wixom,"Viksom,wykswm,wymwks  myshygan,Виксом,ويكسوم,ویموکس، میشیگان",42.52476,-83.53633,US,MI,13746
5015456,Woodhaven,,42.13893,-83.2416,US,MI,12539
5015599,Wyandotte,"Vajandot,huai en duo te,wayndwt,wyandwt  myshygan,Вајандот,وايندوت,ویاندوت، میشیگان,怀恩多特",42.21421,-83.14992,US,MI,25156
5015618,Wyoming,"Vajoming,waywmngh,wayywmng  mshy gn,wywmyng  myshygan,Вајоминг,وائیومنگ، مشی گن,وايومنغ,ویومینگ، میشیگان",42.91336,-85.70531,US,MI,75275
5015688,Ypsilanti,"Ipsilanti,Ypsilanti,aypsylanty  myshygan,ibsillaenti,ipushiranti,ybsylanty,ypslnty  mshy gn,Υψιλάντι,Ипсиланти,ایپسیلانتی، میشیگان,يبسيلانتي,یپسلنتی، مشی گن,イプシランティ,입실랜티",42.24115,-83.61299,US,MI,19945
5015701,Zeeland,"Ziland,xi lan,zyland,zylnd  myshygan,Зиланд,زيلاند,زیلند، میشیگان,西蘭",42.81252,-86.01865,US,MI,5626
5016024,Albert Lea,"AEL,Al'bert Li,Al'bert-Li,Albert Lea,Albert Li,City of Albert Lea,albarta li,albrt lya,Алберт Ли,Альберт Ли,Альберт-Ли,Альберт-Лі,آلبرت لی، مینه‌سوتا,ألبرت ليا,البرٹ لی، مینیسوٹا,आल्बर्ट ली",43.64801,-93.36827,US,MN,17674
5016051,Albertville,"Al'bertvil',Al'bertvill,Albertvil,Albertville,City of Albertville,albrtfyl,Албертвил,Альбертвилл,Альбертвіль,آلبرتویل، مینه‌سوتا,ألبرتفيل,البرتویل، مینیسوٹا",45.23774,-93.65441,US,MN,7345
5016108,Alexandria,"AXN,Alegzandrija,Aleksandria,Aleksandrija,Alexandria,City of Alexandria,alksandrya,allegsandeulia,Алегзандрия,Александриа,Александрия,Александрија,Александрія,ألكساندريا,الکساندریا، مینه‌سوتا,الیگزیندریا، مینیسوٹا,알렉산드리아",45.88524,-95.37754,US,MN,11843
5016374,Andover,"Andovehr,Andover,City of Andover,an duo fu,andwfr,Андовер,Андовэр,آندوور، مینه‌سوتا,أندوفر,اندوویر، مینیسوٹا,安多弗",45.2333,-93.29134,US,MN,32213
5016450,Anoka,"Anoka,City of Anoka,a nuo ka,anwka,Анока,آنوکا، مینه‌سوتا,أنوكا,انوکا، مینیسوٹا,阿诺卡",45.19774,-93.38718,US,MN,17350
5016494,Apple Valley,"Appl Volehj,Apple Valley,City of Apple Valley,Ehpl-Valli,Epl Vali,Epl-Velli,abl faly,aepeulbaelli,Аппл Волэй,Епл Вали,Епл-Веллі,Эпл-Валли,أبل فالي,اپل ولی، مینه‌سوتا,ایپل ویلی، مینیسوٹا,애플밸리",44.73191,-93.21772,US,MN,51221
5016553,Arden Hills,"Arden Hills,City of Arden Hills",45.05024,-93.15661,US,MN,9951
5016884,Austin,"AUM,Austin,City of Austin,Ostin,awstyn,osutin,Остин,Остін,آستین، مینه‌سوتا,آسٹن، مینیسوٹا,أوستين,オースティン",43.66663,-92.97464,US,MN,24563
5017396,Baxter,"Bakstehr,Bakster,Baxter,City of Baxter,bakstr,Бакстер,Бакстэр,باكستر,بکستر، مینه‌سوتا,بکستر، مینیسوٹا",46.3433,-94.28667,US,MN,7934
5017761,Belle Plaine,"Behll Plehjn,Bel Plejn,Bell-Plejn,Belle Plaine,City of Belle Plaine,byly blyn,Бел Плејн,Белл-Плейн,Бэлл Плэйн,بل پلین، مینه‌سوتا,بيلي بلين,بیل پلین، مینیسوٹا",44.62274,-93.76857,US,MN,6918
5017822,Bemidji,"BJI,Behmidzhi,Bemidji,Bemidzhi,Bemidzi,Bemijigamaag,Bermidji,City of Bemidji,bymydjy,Бемиджи,Бемиџи,Беміджи,Бэмиджи,بمیجی، مینه‌سوتا,بيميدجي,بیمیجی، مینیسوٹا",47.47356,-94.88028,US,MN,14594
5018285,Big Lake,"Big Lake,Big Lehjk,Big Lejk,Big-Lejk,City of Big Lake,Humboldt,bygh lyk,Биг Лејк,Биг Лэйк,Биг-Лейк,Біґ-Лейк,بيغ ليك,بگ لیک، مینیسوٹا,بیگ لیک، مینه‌سوتا",45.33246,-93.74608,US,MN,10368
5018651,Blaine,"Blaine,City of Blaine",45.1608,-93.23495,US,MN,62124
5018739,Bloomington,"Bloomington,Bloominton,Blumington,City of Bloomington,beullumingteon,blwmnghtwn,blwmyngtn  mynh‌swta,buruminton,Блумингтон,بلومنغتون,بلومنگٹن، مینیسوٹا,بلومینگتن، مینه‌سوتا,ブルーミントン,블루밍턴",44.8408,-93.29828,US,MN,86435
5019116,Brainerd,"BRD,Brainerd,Brehjnerd,Brejnerd,Brejnurd,City of Brainerd,Oski-odena,brynrd,Брейнерд,Брейнърд,Брэйнерд,برينرد,برینرد، مینه‌سوتا,برینرڈ، مینیسوٹا",46.35802,-94.20083,US,MN,13371
5019330,Brooklyn Center,"Brooklyn Center,Bruklin Sentehr,Bruklin Senter,Bruklin-Senter,City of Brooklyn Center,brwklyn sntr,Бруклин Сентер,Бруклин Сентэр,Бруклин-Сентер,Бруклін-Сентер,بروكلين سنتر,بروکلین سنتر، مینه‌سوتا,بروکلین سینٹر، مینیسوٹا",45.07608,-93.33273,US,MN,30770
5019335,Brooklyn Park,"Brooklyn Park,Bruklin Park,Bruklin-Park,City of Brooklyn Park,beulukeullinpakeu,brwklyn bark,Бруклин Парк,Бруклин-Парк,Бруклін-Парк,بروكلين بارك,بروکلین پارک، مینه‌سوتا,بروکلین پارک، مینیسوٹا,브루클린파크",45.09413,-93.35634,US,MN,79149
5019588,Buffalo,"Baffalo,Bufalo,Buffalo,baflw,Баффало,Буфало,Буффало,بافلو,بوفالو، مینه‌سوتا,بوفیلو، مینیسوٹا",45.17191,-93.87469,US,MN,16026
