iso_code,name
MY-11,Sarawak
MY-16,Sabah
MY-08,Perlis
MY-07,Perak
MY-06,Pahang
MY-05,Negeri Sembilan
MY-03,Kelantan
MY-14,Kuala Lumpur
MY-09,Penang
MY-02,Kedah
MY-01,Johor
MY-15,Labuan
MY-17,Putrajaya
MZ-09,Zambezia
MZ-08,Tete
MZ-05,Sofala
MZ-07,Niassa
MZ-06,Nampula
MZ-04,Maputo
MZ-10,Manica
MZ-03,Inhambane
MZ-02,Gaza
MZ-01,Cabo Delgado
MZ-11,Maputo City
NA-28,Zambezi
NA-21,Khomas
NA-29,Erongo
NA-30,Hardap
NA-31,Karas
NA-32,Kunene
NA-33,Ohangwena
NA-35,Omaheke
NA-36,Omusati
NA-37,Oshana
NA-38,Oshikoto
NA-39,Otjozondjupa
NA-40,Kavango East
NA-41,Kavango West
NC-02,South Province
NC-01,North Province
NC-03,Loyalty Islands
NE-07,Zinder
NE-06,Tahoua
NE-04,Maradi
NE-03,Dosso
NE-02,Diffa
NE-01,Agadez
NE-09,Tillaberi
NE-08,Niamey
NG-51,Sokoto
NG-50,Rivers
NG-49,Plateau
NG-32,Oyo
NG-48,Ondo
NG-16,Ogun
NG-31,Niger
NG-05,Lagos
NG-30,Kwara
NG-24,Katsina
NG-29,Kano
NG-23,Kaduna
NG-28,Imo
NG-22,Cross River
NG-27,Borno
NG-26,Benue
NG-46,Bauchi
NG-25,Anambra
NG-21,Akwa Ibom
NG-11,FCT
NG-45,Abia
NG-36,Delta
NG-35,Adamawa
NG-37,Edo
NG-47,Enugu
NG-39,Jigawa
NG-52,Bayelsa
NG-53,Ebonyi
NG-54,Ekiti
NG-55,Gombe
NG-56,Nassarawa
NG-57,Zamfara
NG-40,Kebbi
NG-41,Kogi
NG-42,Osun
NG-43,Taraba
NG-44,Yobe
NI-15,Rivas
NI-14,Rio San Juan
NI-13,Nueva Segovia
NI-12,Matagalpa
NI-11,Masaya
NI-10,Managua
NI-09,Madriz
NI-08,Leon
NI-07,Jinotega
NI-06,Granada
NI-05,Esteli
NI-04,Chontales
NI-03,Chinandega
NI-02,Carazo
NI-01,Boaco
NI-17,Atlantico Norte (RAAN)
NI-18,Atlantico Sur
NL-11,South Holland
NL-10,Zeeland
NL-09,Utrecht
NL-15,Overijssel
NL-07,North Holland
NL-06,North Brabant
NL-05,Limburg
NL-04,Groningen
NL-03,Gelderland
NL-02,Friesland
NL-01,Drenthe
NL-16,Flevoland
NO-05,Finnmark
NO-20,Vestfold
NO-19,Vest-Agder
NO-18,Troms
NO-17,Telemark
NO-16,Sor-Trondelag
NO-15,Sogn og Fjordane
NO-14,Rogaland
NO-13,Ostfold
NO-12,Oslo
NO-11,Oppland
NO-10,Nord-Trondelag
NO-09,Nordland
NO-08,More og Romsdal
NO-07,Hordaland
NO-06,Hedmark
NO-04,Buskerud
NO-02,Aust-Agder
NO-01,Akershus
NP-FR,Far Western
NP-MR,Mid Western
NP-CR,Central Region
NP-ER,Eastern Region
NP-WR,Western Region
NP-00,Patheka
NR-14,Yaren
NR-13,Uaboe
NR-12,Nibok
NR-11,Meneng
NR-10,Ijuw
NR-09,Ewa
NR-08,Denigomodu
NR-07,Buada
NR-06,Boe
NR-05,Baiti
NR-04,Anibare
NR-03,Anetan
NR-02,Anabar
NR-01,Aiwo
NZ-G2,Wellington
NZ-F3,Manawatu-Wanganui
NZ-G1,Waikato
NZ-TAS,Tasman
NZ-F9,Taranaki
NZ-F8,Southland
NZ-E8,Bay of Plenty
NZ-F6,Northland
NZ-F4,Marlborough
NZ-F2,Hawke's Bay
NZ-F1,Gisborne
NZ-E9,Canterbury
NZ-E7,Auckland
NZ-10,Chatham Islands
NZ-F5,Nelson
NZ-F7,Otago
NZ-G3,West Coast
OM-01,Ad Dakhiliyah
OM-02,Al Batinah South
OM-03,Al Wusta
OM-04,Southeastern Governorate
OM-09,Az Zahirah
OM-06,Muscat
OM-07,Musandam
OM-08,Dhofar
OM-10,Al Buraimi
OM-12,Northeastern Governorate
OM-11,Al Batinah North
PA-10,Veraguas
PA-09,Guna Yala
PA-08,Panama
PA-07,Los Santos
PA-06,Herrera
PA-05,Darien
PA-04,Colon
PA-03,Cocle
PA-02,Chiriqui
PA-01,Bocas del Toro
PA-11,Embera
PA-12,Ngoebe-Bugle
PA-13,Panama Oeste
PE-25,Ucayali
PE-24,Tumbes
PE-22,San Martin
PE-20,Piura
PE-16,Loreto
PE-14,Lambayeque
PE-13,La Libertad
PE-10,Huanuco
PE-06,Cajamarca
PE-02,Ancash
PE-01,Amazonas
PE-23,Tacna
PE-21,Puno
PE-19,Pasco
PE-18,Moquegua
PE-17,Madre de Dios
PE-LMA,Lima
PE-15,Lima region
PE-12,Junin
PE-11,Ica
PE-09,Huancavelica
PE-08,Cusco
PE-07,Callao
PE-05,Ayacucho
PE-04,Arequipa
PE-03,Apurimac
PF-04,Iles Marquises
PF-03,Iles Tuamotu-Gambier
PF-02,Leeward Islands
PF-01,Iles du Vent
PF-05,Iles Australes
PG-17,West New Britain
PG-06,Western Province
PG-16,Western Highlands
PG-05,Southern Highlands
PG-18,Sandaun
PG-07,Bougainville
PG-04,Northern Province
PG-15,New Ireland
PG-20,National Capital
PG-14,Morobe
PG-13,Manus
PG-12,Madang
PG-02,Gulf
PG-19,Enga
PG-11,East Sepik
PG-10,East New Britain
PG-09,Eastern Highlands
PG-08,Chimbu
PG-03,Milne Bay
PG-01,Central Province
PG-21,Hela
PG-22,Jiwaka
PH-14,ARMM
PH-10,Northern Mindanao
PH-41,Mimaropa
PH-02,Cagayan Valley
PH-12,Soccsksargen
PH-13,Caraga
PH-15,Cordillera
PH-01,Ilocos
PH-40,Calabarzon
PH-06,Western Visayas
PH-03,Central Luzon
PH-07,Central Visayas
PH-08,Eastern Visayas
PH-09,Zamboanga Peninsula
PH-11,Davao
PH-05,Bicol
PH-NCR,Metro Manila
PH-NIR,Negros Island Region
PK-08,Islamabad
PK-05,Sindh
PK-04,Punjab
PK-03,Khyber Pakhtunkhwa
PK-07,Gilgit-Baltistan
PK-01,FATA
PK-02,Balochistan
PK-06,Azad Kashmir
PL-75,Lublin
PL-77,Lesser Poland Voivodeship
PL-78,Mazovia
PL-80,Subcarpathian Voivodeship
PL-81,Podlasie
PL-84,Swietokrzyskie
PL-85,Warmia-Masuria
PL-72,Lower Silesia
PL-74,Lodz Voivodeship
PL-76,Lubusz
PL-79,Opole Voivodeship
PL-82,Pomerania
PL-83,Silesia
PL-86,Greater Poland
PL-87,West Pomerania
PL-73,Kujawsko-Pomorskie
PM-97502,Saint-Pierre
PM-97501,Miquelon-Langlade
PR-001,Adjuntas
PR-003,Aguada
PR-005,Aguadilla
PR-007,Aguas Buenas
PR-009,Aibonito
PR-011,Anasco
PR-013,Arecibo
PR-015,Arroyo
PR-017,Barceloneta
PR-019,Barranquitas
PR-021,Bayamon
PR-023,Cabo Rojo
PR-025,Caguas
PR-027,Camuy
PR-029,Canovanas
PR-031,Carolina
PR-033,Catano
PR-035,Cayey
PR-037,Ceiba
PR-039,Ciales
PR-041,Cidra
PR-043,Coamo
PR-045,Comerio
PR-047,Corozal
PR-049,Culebra
PR-051,Dorado
PR-053,Fajardo
PR-054,Florida
PR-055,Guanica
PR-057,Guayama
PR-059,Guayanilla
PR-061,Guaynabo
PR-063,Gurabo
PR-065,Hatillo
PR-067,Hormigueros
PR-069,Humacao
PR-071,Isabela
PR-073,Municipio de Jayuya
PR-075,Juana Diaz
PR-077,Municipio de Juncos
PR-079,Lajas
PR-081,Lares
PR-083,Las Marias
PR-085,Las Piedras
PR-087,Loiza
PR-089,Luquillo
PR-091,Manati
PR-093,Maricao
PR-095,Maunabo
PR-097,Mayaguez
PR-099,Moca
PR-101,Morovis
PR-103,Naguabo
PR-105,Naranjito
PR-107,Orocovis
PR-109,Patillas
PR-111,Penuelas
PR-113,Ponce
PR-117,Rincon
PR-115,Quebradillas
PR-119,Rio Grande
PR-121,Sabana Grande
PR-123,Salinas
PR-125,San German
PR-127,San Juan
PR-129,San Lorenzo
PR-131,San Sebastian
PR-133,Santa Isabel Municipio
PR-135,Toa Alta
PR-137,Toa Baja
PR-139,Trujillo Alto
PR-141,Utuado
PR-143,Vega Alta
PR-145,Vega Baja
PR-149,Villalba
PR-151,Yabucoa
PR-153,Yauco
PR-147,Vieques
PS-GZ,Gaza Strip
PS-WE,West Bank
PT-19,Setubal
PT-18,Santarem
PT-16,Portalegre
PT-14,Lisbon
PT-13,Leiria
PT-09,Faro
PT-08,Evora
PT-06,Castelo Branco
PT-03,Beja
PT-10,Madeira
PT-22,Viseu
PT-21,Vila Real
PT-20,Viana do Castelo
PT-17,Porto
PT-11,Guarda
PT-07,Coimbra
PT-05,Braganca
PT-04,Braga
PT-02,Aveiro
PT-23,Azores
PW-11,Ngatpang
PW-16,Sonsorol
PW-05,Kayangel
PW-04,Hatohobei
PW-01,Aimeliik
PW-02,Airai
PW-03,Angaur
PW-06,Koror
PW-07,Melekeok
PW-08,Ngaraard
PW-12,Ngchesar
PW-09,Ngarchelong
PW-10,Ngardmau
PW-13,Ngaremlengui
PW-14,Ngiwal
PW-15,Peleliu
PY-17,San Pedro
PY-16,Presidente Hayes
PY-15,Paraguari
PY-13,Neembucu
PY-12,Misiones
PY-11,Itapua
PY-10,Guaira
PY-08,Cordillera
PY-07,Concepcion
PY-06,Central
PY-19,Canindeyu
PY-05,Caazapa
PY-04,Caaguazu
PY-02,Amambay
PY-01,Alto Parana
PY-23,Alto Paraguay
PY-22,Asuncion
PY-24,Boqueron
QA-08,Madinat ash Shamal
QA-04,Al Khawr
QA-09,Baladiyat Umm Salal
QA-06,Baladiyat ar Rayyan
QA-01,Baladiyat ad Dawhah
QA-10,Al Wakrah
QA-13,Baladiyat az Za`ayin
RE-RE,Reunion
RO-40,Vrancea
RO-39,Valcea
RO-38,Vaslui
RO-37,Tulcea
RO-36,Timis
RO-35,Teleorman
RO-34,Suceava
RO-33,Sibiu
RO-32,Satu Mare
RO-31,Salaj
RO-30,Prahova
RO-29,Olt
RO-28,Neamt
RO-27,Mures
RO-26,Mehedinti
RO-25,Maramures
RO-23,Iasi
RO-22,Ialomita
RO-21,Hunedoara
RO-20,Harghita
RO-19,Gorj
RO-42,Giurgiu
RO-18,Galati
RO-17,Dolj
RO-16,Dambovita
RO-15,Covasna
RO-14,Constanta
RO-13,Cluj
RO-12,Caras-Severin
RO-41,Calarasi
RO-11,Buzau
RO-10,Bucuresti
RO-09,Brasov
RO-08,Braila
RO-07,Botosani
RO-06,Bistrita-Nasaud
RO-05,Bihor
RO-04,Bacau
RO-03,Arges
RO-02,Arad
RO-01,Alba
RO-43,Ilfov
RS-VO,Vojvodina
RS-SE,Central Serbia
RU-88,Jaroslavl
RU-86,Voronezj
RU-85,Vologda
RU-84,Volgograd
RU-81,Ulyanovsk
RU-80,Udmurtiya
RU-77,Tverskaya
RU-76,Tula
RU-73,Tatarstan
RU-72,Tambov
RU-70,Stavropol'skiy
RU-69,Smolensk
RU-67,Saratov
RU-65,Samara
RU-62,Rjazan
RU-61,Rostov
RU-60,Pskov
RU-90,Perm
RU-57,Penza
RU-56,Orjol
RU-55,Orenburg
RU-52,Novgorod
RU-68,North Ossetia
RU-50,Nenets
RU-49,Murmansk
RU-48,Moscow
RU-47,Moscow Oblast
RU-46,Mordoviya
RU-45,Mariy-El
RU-43,Lipetsk
RU-42,Leningradskaya Oblast'
RU-66,St.-Petersburg
RU-41,Kursk
RU-38,Krasnodarskiy
RU-37,Kostroma
RU-34,Komi
RU-33,Kirov
RU-28,Karelia
RU-27,Karachayevo-Cherkesiya
RU-25,Kaluga
RU-24,Kalmykiya
RU-23,Kaliningrad
RU-22,Kabardino-Balkariya
RU-21,Ivanovo
RU-19,Ingushetiya
RU-51,Nizjnij Novgorod
RU-17,Dagestan
RU-16,Chuvashia
RU-12,Chechnya
RU-10,Brjansk
RU-09,Belgorod
RU-08,Bashkortostan
RU-07,Astrakhan
RU-06,Arkhangelskaya
RU-01,Adygeya
RU-83,Vladimir
RU-87,Yamalo-Nenets
RU-78,Tyumenskaya
RU-79,Republic of Tyva
RU-75,Tomsk
RU-71,Sverdlovsk
RU-54,Omsk
RU-53,Novosibirsk
RU-40,Kurgan
RU-91,Krasnoyarskiy
RU-32,Khanty-Mansia
RU-31,Khakasiya
RU-29,Kemerovo
RU-03,Altai
RU-13,Chelyabinsk
RU-04,Altai Krai
RU-63,Chukot
RU-59,Primorskiy
RU-30,Khabarovsk
RU-20,Irkutsk
RU-89,Jewish Autonomous Oblast
RU-05,Amur
RU-11,Respublika Buryatiya
RU-64,Sakhalin
RU-44,Magadan
RU-92,Kamtsjatka
RU-15,Chukotka
RU-93,Transbaikal Territory
RW-11,Eastern Province
RW-12,Kigali
RW-13,Northern Province
RW-14,Western Province
RW-15,Southern Province
SA-19,Tabuk
SA-16,Najran
SA-14,Makkah
SA-17,Jizan
SA-13,Hai'l Region
SA-11,'Asir
SA-06,Eastern Province
SA-10,Ar Riyad
SA-08,Al-Qassim
SA-05,Al Madinah al Munawwarah
SA-20,Al Jawf
SA-15,Northern Borders
SA-02,Al Bahah
SB-11,Western Province
SB-03,Malaita
SB-07,Isabel
SB-06,Guadalcanal
SB-10,Central Province
SB-09,Temotu
SB-08,Makira
SB-12,Choiseul
SB-13,Rennell and Bellona
SB-14,Honiara
SC-23,Takamaka
SC-22,Saint Louis
SC-27,Port Glaud
SC-20,Pointe Larue
SC-19,Plaisance
SC-18,Mont Fleuri
SC-17,Mont Buxton
SC-26,English River
SC-25,Inner Islands
SC-24,Grand Anse Mahe
SC-14,Grand Anse Praslin
SC-12,Glacis
SC-11,Cascade
SC-10,Bel Ombre
SC-09,Bel Air
SC-08,Beau Vallon
SC-07,Baie Sainte Anne
SC-06,Baie Lazare
SC-05,Anse Royale
SC-03,Anse Etoile
SC-02,Anse Boileau
SC-01,Anse-aux-Pins
SC-29,Les Mamelles
SC-30,Roche Caiman
SC-28,Au Cap
SD-43,Northern State
SD-29,Khartoum
SD-36,Red Sea
SD-38,Al Jazirah
SD-39,Al Qadarif
SD-41,White Nile
SD-42,Blue Nile
SD-47,Western Darfur
SD-62,West Kordofan State
SD-49,Southern Darfur
SD-50,Southern Kordofan
SD-52,Kassala
SD-53,River Nile
SD-55,Northern Darfur
SD-56,North Kordofan
SD-58,Sinnar
SD-60,Eastern Darfur
SD-61,Central Darfur
SE-14,Norrbotten
SE-25,Vaestmanland
SE-24,Vaesternorrland
SE-23,Vaesterbotten
SE-22,Vaermland
SE-21,Uppsala
SE-26,Stockholm
SE-18,Soedermanland
SE-16,OEstergoetland
SE-15,OErebro
SE-12,Kronoberg
SE-10,Dalarna
SE-09,Kalmar
SE-08,Joenkoeping
SE-07,Jaemtland
SE-06,Halland
SE-05,Gotland
SE-03,Gaevleborg
SE-02,Blekinge
SE-27,Skane
SE-28,Vaestra Goetaland
SG-01,Central Singapore
SG-02,North East
SG-04,South East
SG-05,South West
SG-03,North West
SH-01,Ascension
SH-03,Tristan da Cunha
SH-02,Saint Helena
SI-N5,Zalec
SI-E7,Zagorje ob Savi
SI-E5,Vrhnika
SI-D5,Trzic
SI-D4,Trebnje
SI-D3,Trbovlje
SI-D2,Tolmin
SI-D7,Velenje
SI-C5,Smarje pri Jelsah
SI-C4,Slovenska Konjice
SI-L8,Slovenska Bistrica
SI-C2,Slovenj Gradec
SI-B9,Skofja Loka
SI-B7,Sezana
SI-B6,Sevnica
SI-L7,Sentjur
SI-L1,Ribnica
SI-A3,Radovljica
SI-A2,Radlje ob Dravi
SI-K7,Ptuj
SI-94,Postojna
SI-J9,Piran-Pirano
SI-87,Ormoz
SI-J7,Novo Mesto
SI-84,Nova Gorica
SI-80,Murska Sobota
SI-79,Mozirje
SI-73,Metlika
SI-J2,Maribor
SI-64,Logatec
SI-I6,Ljutomer
SI-I5,Litija
SI-I3,Lenart
SI-57,Lasko
SI-54,Krsko
SI-52,Kranj
SI-50,Koper-Capodistria
SI-H7,Kocevje
SI-H6,Kamnik
SI-H4,Jesenice
SI-40,Izola-Isola
SI-38,Ilirska Bistrica
SI-36,Idrija
SI-34,Hrastnik
SI-32,Grosuplje
SI-29,Gornja Radgona
SI-25,Dravograd
SI-G7,Domzale
SI-17,Crnomelj
SI-13,Cerknica
SI-11,Celje
SI-08,Brezice
SI-01,Ajdovscina
SI-35,Hrpelje-Kozina
SI-19,Divaca
SI-91,Pivka
SI-I7,Loska Dolina
SI-66,Loski Potok
SI-88,Osilnica
SI-D8,Velike Lasce
SI-C1,Skofljica
SI-37,Ig
SI-09,Brezovica
SI-05,Borovnica
SI-E1,Vipava
SI-49,Komen
SI-J5,Miren-Kostanjevica
SI-07,Brda
SI-44,Kanal
SI-F2,Ziri
SI-14,Cerkno
SI-F1,Zelezniki
SI-27,Gorenja Vas-Poljane
SI-G4,Dobrova-Horjul-Polhov Gradec
SI-46,Kobarid
SI-06,Bovec
SI-04,Bohinj
SI-03,Bled
SI-82,Naklo
SI-53,Kranjska Gora
SI-K5,Preddvor
SI-12,Cerklje na Gorenjskem
SI-B2,Sencur
SI-E3,Vodice
SI-71,Medvode
SI-72,Menges
SI-22,Dol pri Ljubljani
SI-77,Moravce
SI-30,Gornji Grad
SI-I9,Luce
SI-K8,Ravne na Koroskem
SI-74,Mezica
SI-81,Muta
SI-E6,Vuzenica
SI-16,Crna na Koroskem
SI-62,Ljubno
SI-C7,Sostanj
SI-C6,Smartno ob Paki
SI-68,Lukovica
SI-99,Radece
SI-39,Ivancna Gorica
SI-20,Dobrepolje
SI-B1,Semic
SI-B4,Sentjernej
SI-B8,Skocjan
SI-C9,Store
SI-N3,Vojnik
SI-E2,Vitanje
SI-F3,Zrece
SI-76,Mislinja
SI-L3,Ruse
SI-55,Kungota
SI-B3,Sentilj
SI-89,Pesnica
SI-26,Duplek
SI-98,Race-Fram
SI-C8,Starse
SI-45,Kidricevo
SI-J1,Majsperk
SI-N2,Videm
SI-A7,Rogaska Slatina
SI-A8,Rogatec
SI-92,Podcetrtek
SI-51,Kozje
SI-28,Gorisnica
SI-E9,Zavrc
SI-24,Dornava
SI-42,Jursinci
SI-D1,Sveti Jurij
SI-A1,Radenci
SI-97,Puconci
SI-A6,Rogasovci
SI-I2,Kuzma
SI-31,Gornji Petrovci
SI-78,Moravske Toplice
SI-47,Kobilje
SI-02,Beltinci
SI-D6,Turnisce
SI-86,Odranci
SI-15,Crensovci
SI-83,Nazarje
SI-61,Ljubljana
SI-N7,Zirovnica
SI-H5,Jezersko
SI-M2,Solcava
SI-H8,Komenda
SI-H3,Horjul
SI-L6,Sempeter-Vrtojba
SI-F6,Bloke
SI-M1,Sodrazica
SI-M8,Trzin
SI-K6,Prevalje
SI-N4,Vransko
SI-M5,Tabor
SI-F7,Braslovce
SI-K3,Polzela
SI-K4,Prebold
SI-H9,Kostel
SI-N8,Zuzemberk
SI-G6,Dolenjske Toplice
SI-J6,Mirna Pec
SI-F5,Bistrica ob Sotli
SI-G2,Dobje
SI-G3,Dobrna
SI-J8,Oplotnica
SI-K2,Podvelka
SI-L2,Ribnica na Pohorju
SI-I8,Lovrenc na Pohorju
SI-L5,Selnica ob Dravi
SI-H1,Hoce-Slivnica
SI-J4,Miklavz na Dravskem Polju
SI-G9,Hajdina
SI-N6,Zetale
SI-K1,Podlehnik
SI-J3,Markovci
SI-G1,Destrnik
SI-M7,Trnovska Vas
SI-M4,Sveti Andraz v Slovenskih Goricah
SI-F9,Cerkvenjak
SI-F4,Benedikt
SI-M3,Sveta Ana
SI-I1,Krizevci
SI-N1,Verzej
SI-M9,Velika Polana
SI-I4,Lendava-Lendva
SI-G5,Dobrovnik-Dobronak
SI-M6,Tisina
SI-F8,Cankova
SI-G8,Grad
SI-H2,Hodos-Hodos
SI-K9,Razkrizje
SI-L9,Smartno pri Litiji
SI-L4,Salovci
SI-N9,Apace
SI-O1,Cirkulane
SI-O3,Kostanjevica na Krki
SI-O4,Log-Dragomer
SI-O5,Makole
SI-O7,Mokronog-Trebelno
SI-O8,Poljcane
SI-O9,Recica ob Savinji
SI-P1,Rence-Vogrsko
SI-P4,Sredisce ob Dravi
SI-P5,Straza
SI-P6,Sv. Trojica v Slov. Goricah
SI-P8,Sveti Tomaz
SI-P2,Sentrupert
SI-P3,Smarjeske Toplice
SI-P7,Sveti Jurij v Slovenskih Goricah
SI-O2,Gorje
SI-P9,Comune di Ancarano
SI-O6,Mirna
SJ-22,Jan Mayen
SJ-21,Svalbard
SK-03,Kosicky
SK-05,Presovsky
SK-08,Zilinsky
SK-01,Banskobystricky
SK-02,Bratislavsky
SK-04,Nitriansky
SK-06,Trenciansky
SK-07,Trnavsky
SL-04,Western Area
SL-03,Southern Province
SL-02,Northern Province
SL-01,Eastern Province
SM-09,Serravalle
SM-02,Chiesanuova
SM-07,San Marino
SM-01,Acquaviva
SM-06,Borgo Maggiore
SM-03,Domagnano
SM-04,Faetano
SM-05,Fiorentino
SM-08,Montegiardino
SN-12,Ziguinchor
SN-07,Thies
SN-05,Tambacounda
SN-14,Saint-Louis
SN-15,Matam
SN-13,Louga
SN-11,Kolda
SN-10,Kaolack
SN-09,Fatick
SN-03,Diourbel
SN-01,Dakar
SN-16,Kaffrine
SN-17,Kedougou
SN-18,Sedhiou
SO-20,Woqooyi Galbeed
SO-19,Togdheer
SO-14,Lower Shabeelle
SO-13,Middle Shabele
SO-12,Sanaag
SO-18,Nugaal
SO-10,Mudug
SO-09,Lower Juba
SO-08,Middle Juba
SO-07,Hiiraan
SO-06,Gedo
SO-05,Galguduud
SO-04,Bay
SO-03,Bari
SO-02,Banaadir
SO-01,Bakool
SO-21,Awdal
SO-22,Sool
SR-19,Wanica
SR-18,Sipaliwini
SR-17,Saramacca
SR-16,Paramaribo
SR-15,Para
SR-14,Nickerie
SR-13,Marowijne
SR-12,Coronie
SR-11,Commewijne
SR-10,Brokopondo
SS-367894,Ruweng
SS-9072661,Maiwut
SS-9407085,Akobo
SS-11550543,Aweil
SS-11550544,Eastern Lakes
SS-11550545,Gogrial
SS-11550548,Lol
SS-11550552,Amadi State
SS-11550555,Yei River
SS-11550558,Fashoda
SS-11550562,Gok
SS-11550563,Tonj
SS-11550564,Twic
SS-11550565,Wau
SS-11550566,Gbudwe
SS-11550567,Imatong
SS-11550569,Jubek
SS-11550570,Maridi
SS-11550571,Terekeka
SS-11550573,Boma
SS-11550574,Bieh
SS-11550575,Central Upper Nile
SS-11550576,Jonglei
SS-11550577,Latjoor
SS-11550578,Northern Liech
SS-11550579,Southern Liech
SS-11550580,Fangak
SS-11550581,Western Lakes
SS-11550582,Aweil East
SS-11550588,Northern Upper Nile
SS-11550589,Tambura
SS-11550596,Kapoeta
ST-02,Sao Tome Island
ST-01,Principe
SV-14,Usulutan
SV-13,Sonsonate
SV-12,San Vicente
SV-11,Santa Ana
SV-10,San Salvador
SV-09,San Miguel
SV-08,Morazan
SV-07,La Union
SV-06,La Paz
SV-05,La Libertad
SV-04,Cuscatlan
SV-03,Chalatenango
SV-02,Cabanas
SV-01,Ahuachapan
SY-14,Tartus
SY-13,Dimashq
SY-12,Idlib
SY-11,Homs
SY-10,Hama
SY-09,Aleppo
SY-08,Rif-dimashq
SY-07,Deir ez-Zor
SY-06,Daraa
SY-05,As-Suwayda
SY-04,Ar-Raqqah
SY-03,Quneitra
SY-02,Latakia
SY-01,Al-Hasakah
SZ-04,Shiselweni
SZ-03,Manzini
SZ-02,Lubombo
SZ-01,Hhohho
TD-13,Salamat
TD-12,Ouadai
TD-02,Wadi Fira
TD-14,Tandjile
TD-17,Moyen-Chari
TD-16,Mayo-Kebbi Est
TD-09,Logone Oriental
TD-08,Logone Occidental
TD-07,Lac
TD-06,Kanem
TD-05,Guera
TD-15,Chari-Baguirmi
TD-01,Batha
TD-23,Borkou
TD-18,Hadjer-Lamis
TD-19,Mandoul
TD-20,Mayo-Kebbi Ouest
TD-21,N'Djamena
TD-22,Barh el Gazel
TD-25,Sila
TD-26,Tibesti
TD-28,Ennedi-Ouest
TD-27,Ennedi-Est
TF-02,Crozet
TF-03,Kerguelen
TF-01,Saint-Paul-et-Amsterdam
TF-05,Iles Eparses
TF-04,Terre-Adelie
TG-26,Savanes
TG-25,Plateaux
TG-24,Maritime
TG-22,Centrale
TG-23,Kara
TH-15,Uthai Thani
TH-65,Trang
TH-08,Tak
TH-60,Surat Thani
TH-09,Sukhothai
TH-52,Ratchaburi
TH-59,Ranong
TH-57,Prachuap Khiri Khan
TH-62,Phuket
TH-56,Phetchaburi
TH-61,Phangnga
TH-01,Mae Hong Son
TH-05,Lamphun
TH-06,Lampang
TH-63,Krabi
TH-50,Kanchanaburi
TH-11,Kamphaeng Phet
TH-58,Chumphon
TH-03,Chiang Rai
TH-02,Chiang Mai
TH-72,Yasothon
TH-70,Yala
TH-10,Uttaradit
TH-49,Trat
TH-29,Surin
TH-51,Suphan Buri
TH-68,Songkhla
TH-30,Sisaket
TH-33,Sing Buri
TH-67,Satun
TH-37,Sara Buri
TH-54,Samut Songkhram
TH-55,Samut Sakhon
TH-42,Samut Prakan
TH-20,Sakon Nakhon
TH-25,Roi Et
TH-47,Rayong
TH-36,Phra Nakhon Si Ayutthaya
TH-07,Phrae
TH-12,Phitsanulok
TH-13,Phichit
TH-14,Phetchabun
TH-41,Phayao
TH-66,Phatthalung
TH-69,Pattani
TH-39,Pathum Thani
TH-38,Nonthaburi
TH-17,Nong Khai
TH-31,Narathiwat
TH-04,Nan
TH-64,Nakhon Si Thammarat
TH-16,Nakhon Sawan
TH-27,Nakhon Ratchasima
TH-73,Nakhon Phanom
TH-53,Nakhon Pathom
TH-43,Nakhon Nayok
TH-78,Mukdahan
TH-24,Maha Sarakham
TH-34,Lop Buri
TH-18,Loei
TH-40,Bangkok
TH-22,Khon Kaen
TH-23,Kalasin
TH-46,Chon Buri
TH-48,Chanthaburi
TH-26,Chaiyaphum
TH-32,Chai Nat
TH-44,Chachoengsao
TH-28,Buriram
TH-35,Ang Thong
TH-76,Changwat Udon Thani
TH-74,Prachin Buri
TH-75,Changwat Ubon Ratchathani
TH-77,Amnat Charoen
TH-79,Changwat Nong Bua Lamphu
TH-80,Sa Kaeo
TH-81,Changwat Bueng Kan
TJ-03,Viloyati Sughd
TJ-01,Gorno-Badakhshan
TJ-02,Khatlon
TJ-RR,Republican Subordination
TJ-04,Dushanbe
TK-N,Nukunonu
TK-F,Fakaofo
TK-A,Atafu
TL-VI,Viqueque
TL-MF,Manufahi
TL-MT,Manatuto
TL-LI,Liquica
TL-LA,Lautem
TL-CO,Cova Lima
TL-ER,Ermera
TL-DI,Dili
TL-BO,Bobonaro
TL-BA,Baucau
TL-OE,Oecusse
TL-AN,Ainaro
TL-AL,Aileu
TM-02,Balkan
TM-01,Ahal
TM-S,Ashgabat
TM-03,Dasoguz
TM-05,Mary
TM-04,Lebap
TN-37,Zaghwan
TN-36,Tunis
TN-35,Tawzar
TN-34,Tataouine
TN-23,Susah
TN-22,Silyanah
TN-33,Sidi Bu Zayd
TN-32,Safaqis
TN-31,Qibili
TN-30,Gafsa
TN-29,Qabis
TN-19,Nabul
TN-28,Madanin
TN-06,Jundubah
TN-27,Bin 'Arus
TN-18,Banzart
TN-17,Bajah
TN-38,Ariana
TN-03,Al Qayrawan
TN-02,Al Qasrayn
TN-16,Al Munastir
TN-15,Al Mahdiyah
TN-14,Kef
TN-39,Manouba
TO-03,Vava`u
TO-02,Tongatapu
TO-01,Ha`apai
TO-EU,'Eua
TO-NI,Niuas
TR-66,Yozgat
TR-65,Van
TR-64,Usak
TR-63,Sanliurfa
TR-62,Tunceli
TR-58,Sivas
TR-74,Siirt
TR-73,Nigde
TR-50,Nevsehir
TR-49,Mus
TR-48,Mugla
